,Target,QID Combination,DiSCO Score
2367,HOUSING_TYPE,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.0851
2368,HOUSING_TYPE,"('DENSITY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0598
2369,HOUSING_TYPE,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.3368
2370,HOUSING_TYPE,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0519
2371,HOUSING_TYPE,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.2928
2372,HOUSING_TYPE,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0592
2373,HOUSING_TYPE,"('DENSITY', 'MSP', 'RAC1P', 'SEX')",0.3956
2374,HOUSING_TYPE,"('DENSITY', 'OWN_RENT', 'RAC1P', 'SEX')",0.2001
2375,HOUSING_TYPE,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.1691
2376,HOUSING_TYPE,"('DENSITY', 'INDP', 'RAC1P', 'SEX')",0.0062
2377,HOUSING_TYPE,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.048
2378,HOUSING_TYPE,"('DENSITY', 'PINCP', 'RAC1P', 'SEX')",0.0428
2379,HOUSING_TYPE,"('DENSITY', 'RAC1P', 'SEX', 'WGTP')",0.1532
2380,HOUSING_TYPE,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0226
2381,HOUSING_TYPE,"('DEAR', 'DENSITY', 'RAC1P', 'SEX')",0.0379
2382,HOUSING_TYPE,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2048
2383,HOUSING_TYPE,"('DENSITY', 'DEYE', 'RAC1P', 'SEX')",0.0388
2384,HOUSING_TYPE,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.0327
2385,HOUSING_TYPE,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.1606
2386,HOUSING_TYPE,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0402
2387,HOUSING_TYPE,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.1017
2388,HOUSING_TYPE,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0343
2389,HOUSING_TYPE,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.1478
2390,HOUSING_TYPE,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.1032
2391,HOUSING_TYPE,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0871
2392,HOUSING_TYPE,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.0045
2393,HOUSING_TYPE,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0399
2394,HOUSING_TYPE,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.0316
2395,HOUSING_TYPE,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.0861
2396,HOUSING_TYPE,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0201
2397,HOUSING_TYPE,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0267
2398,HOUSING_TYPE,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0999
2399,HOUSING_TYPE,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0253
2400,HOUSING_TYPE,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.1493
2401,HOUSING_TYPE,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.021
2402,HOUSING_TYPE,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.102
2403,HOUSING_TYPE,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0276
2404,HOUSING_TYPE,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.1573
2405,HOUSING_TYPE,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0987
2406,HOUSING_TYPE,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0831
2407,HOUSING_TYPE,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0006
2408,HOUSING_TYPE,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0192
2409,HOUSING_TYPE,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.0299
2410,HOUSING_TYPE,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.0664
2411,HOUSING_TYPE,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.017
2412,HOUSING_TYPE,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0214
2413,HOUSING_TYPE,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1461
2414,HOUSING_TYPE,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0207
2415,HOUSING_TYPE,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.2233
2416,HOUSING_TYPE,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.3094
2417,HOUSING_TYPE,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.2312
2418,HOUSING_TYPE,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.5165
2419,HOUSING_TYPE,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.2723
2420,HOUSING_TYPE,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.3054
2421,HOUSING_TYPE,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0243
2422,HOUSING_TYPE,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.2265
2423,HOUSING_TYPE,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.1148
2424,HOUSING_TYPE,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.165
2425,HOUSING_TYPE,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.2018
2426,HOUSING_TYPE,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.2074
2427,HOUSING_TYPE,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.3575
2428,HOUSING_TYPE,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.2134
2429,HOUSING_TYPE,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.1056
2430,HOUSING_TYPE,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0284
2431,HOUSING_TYPE,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.1405
2432,HOUSING_TYPE,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.1231
2433,HOUSING_TYPE,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0635
2434,HOUSING_TYPE,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0028
2435,HOUSING_TYPE,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0321
2436,HOUSING_TYPE,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0183
2437,HOUSING_TYPE,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0772
2438,HOUSING_TYPE,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0167
2439,HOUSING_TYPE,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0204
2440,HOUSING_TYPE,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0658
2441,HOUSING_TYPE,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0272
2442,HOUSING_TYPE,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0766
2443,HOUSING_TYPE,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.4231
2444,HOUSING_TYPE,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.2412
2445,HOUSING_TYPE,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.2128
2446,HOUSING_TYPE,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0198
2447,HOUSING_TYPE,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0894
2448,HOUSING_TYPE,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.067
2449,HOUSING_TYPE,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.1542
2450,HOUSING_TYPE,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0485
2451,HOUSING_TYPE,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0648
2452,HOUSING_TYPE,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.2223
2453,HOUSING_TYPE,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0604
2454,HOUSING_TYPE,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.1306
2455,HOUSING_TYPE,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.1221
2456,HOUSING_TYPE,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0717
2457,HOUSING_TYPE,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0033
2458,HOUSING_TYPE,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0273
2459,HOUSING_TYPE,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.0216
2460,HOUSING_TYPE,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0705
2461,HOUSING_TYPE,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.015
2462,HOUSING_TYPE,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.02
2463,HOUSING_TYPE,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0678
2464,HOUSING_TYPE,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0228
2465,HOUSING_TYPE,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.4722
2466,HOUSING_TYPE,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.2782
2467,HOUSING_TYPE,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0232
2468,HOUSING_TYPE,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.126
2469,HOUSING_TYPE,"('MSP', 'PINCP', 'RAC1P', 'SEX')",0.1239
2470,HOUSING_TYPE,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.1934
2471,HOUSING_TYPE,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.1061
2472,HOUSING_TYPE,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.1264
2473,HOUSING_TYPE,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.4235
2474,HOUSING_TYPE,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.1189
2475,HOUSING_TYPE,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.2234
2476,HOUSING_TYPE,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0126
2477,HOUSING_TYPE,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.1238
2478,HOUSING_TYPE,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.0709
2479,HOUSING_TYPE,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.1574
2480,HOUSING_TYPE,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0903
2481,HOUSING_TYPE,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.1098
2482,HOUSING_TYPE,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.27
2483,HOUSING_TYPE,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.1113
2484,HOUSING_TYPE,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.0117
2485,HOUSING_TYPE,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0623
2486,HOUSING_TYPE,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.0613
2487,HOUSING_TYPE,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.1488
2488,HOUSING_TYPE,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.048
2489,HOUSING_TYPE,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0582
2490,HOUSING_TYPE,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.2167
2491,HOUSING_TYPE,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0589
2492,HOUSING_TYPE,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0029
2493,HOUSING_TYPE,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.0044
2494,HOUSING_TYPE,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.0089
2495,HOUSING_TYPE,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0025
2496,HOUSING_TYPE,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0028
2497,HOUSING_TYPE,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.019
2498,HOUSING_TYPE,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0033
2499,HOUSING_TYPE,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.0146
2500,HOUSING_TYPE,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0827
2501,HOUSING_TYPE,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0141
2502,HOUSING_TYPE,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0207
2503,HOUSING_TYPE,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0518
2504,HOUSING_TYPE,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0236
2505,HOUSING_TYPE,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.0626
2506,HOUSING_TYPE,"('DVET', 'PINCP', 'RAC1P', 'SEX')",0.0117
2507,HOUSING_TYPE,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.02
2508,HOUSING_TYPE,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0789
2509,HOUSING_TYPE,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.0178
2510,HOUSING_TYPE,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0464
2511,HOUSING_TYPE,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0536
2512,HOUSING_TYPE,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.1831
2513,HOUSING_TYPE,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0511
2514,HOUSING_TYPE,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0065
2515,HOUSING_TYPE,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0442
2516,HOUSING_TYPE,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0114
2517,HOUSING_TYPE,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.066
2518,HOUSING_TYPE,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0155
2519,HOUSING_TYPE,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0597
2520,OWN_RENT,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0081
2521,OWN_RENT,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.0067
2522,OWN_RENT,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.0058
2523,OWN_RENT,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.004
2524,OWN_RENT,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.0034
2525,OWN_RENT,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0066
2526,OWN_RENT,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0021
2527,OWN_RENT,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0086
2528,OWN_RENT,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0065
2529,OWN_RENT,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0103
2530,OWN_RENT,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0054
2531,OWN_RENT,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0058
2532,OWN_RENT,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0007
2533,OWN_RENT,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0034
2534,OWN_RENT,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.0031
2535,OWN_RENT,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.0059
2536,OWN_RENT,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0009
2537,OWN_RENT,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0016
2538,OWN_RENT,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0077
2539,OWN_RENT,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0016
2540,OWN_RENT,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0077
2541,OWN_RENT,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.0088
2542,OWN_RENT,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.0068
2543,OWN_RENT,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0042
2544,OWN_RENT,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.0092
2545,OWN_RENT,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0034
2546,OWN_RENT,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0132
2547,OWN_RENT,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.0069
2548,OWN_RENT,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0103
2549,OWN_RENT,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0033
2550,OWN_RENT,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0127
2551,OWN_RENT,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.001
2552,OWN_RENT,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0043
2553,OWN_RENT,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.003
2554,OWN_RENT,"('NPF', 'RAC1P', 'SEX', 'WGTP')",0.0064
2555,OWN_RENT,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0012
2556,OWN_RENT,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0029
2557,OWN_RENT,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0131
2558,OWN_RENT,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0021
2559,OWN_RENT,"('AGEP', 'DENSITY', 'RAC1P', 'SEX')",0.0099
2560,OWN_RENT,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.004
2561,OWN_RENT,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0037
2562,OWN_RENT,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0059
2563,OWN_RENT,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0015
2564,OWN_RENT,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.007
2565,OWN_RENT,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0044
2566,OWN_RENT,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0045
2567,OWN_RENT,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0039
2568,OWN_RENT,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.0084
2569,OWN_RENT,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.0006
2570,OWN_RENT,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0015
2571,OWN_RENT,"('AGEP', 'PINCP', 'RAC1P', 'SEX')",0.0022
2572,OWN_RENT,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.0059
2573,OWN_RENT,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0008
2574,OWN_RENT,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0014
2575,OWN_RENT,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0138
2576,OWN_RENT,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.002
2577,OWN_RENT,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.0052
2578,OWN_RENT,"('DENSITY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0041
2579,OWN_RENT,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.0117
2580,OWN_RENT,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0031
2581,OWN_RENT,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.0113
2582,OWN_RENT,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0069
2583,OWN_RENT,"('DENSITY', 'MSP', 'RAC1P', 'SEX')",0.0095
2584,OWN_RENT,"('DENSITY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0086
2585,OWN_RENT,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.0085
2586,OWN_RENT,"('DENSITY', 'INDP', 'RAC1P', 'SEX')",0.0004
2587,OWN_RENT,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.0019
2588,OWN_RENT,"('DENSITY', 'PINCP', 'RAC1P', 'SEX')",0.0024
2589,OWN_RENT,"('DENSITY', 'RAC1P', 'SEX', 'WGTP')",0.0044
2590,OWN_RENT,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0001
2591,OWN_RENT,"('DEAR', 'DENSITY', 'RAC1P', 'SEX')",0.0014
2592,OWN_RENT,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0127
2593,OWN_RENT,"('DENSITY', 'DEYE', 'RAC1P', 'SEX')",0.0019
2594,OWN_RENT,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.0017
2595,OWN_RENT,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0075
2596,OWN_RENT,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0019
2597,OWN_RENT,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.0063
2598,OWN_RENT,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0024
2599,OWN_RENT,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.0058
2600,OWN_RENT,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0034
2601,OWN_RENT,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0055
2602,OWN_RENT,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.0001
2603,OWN_RENT,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0015
2604,OWN_RENT,"('PINCP', 'PWGTP', 'RAC1P', 'SEX')",0.0023
2605,OWN_RENT,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.004
2606,OWN_RENT,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0007
2607,OWN_RENT,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0012
2608,OWN_RENT,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0065
2609,OWN_RENT,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0019
2610,OWN_RENT,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0036
2611,OWN_RENT,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0006
2612,OWN_RENT,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.004
2613,OWN_RENT,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0025
2614,OWN_RENT,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.0033
2615,OWN_RENT,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0045
2616,OWN_RENT,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.0039
2617,OWN_RENT,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0
2618,OWN_RENT,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0007
2619,OWN_RENT,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.0017
2620,OWN_RENT,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.0022
2621,OWN_RENT,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0006
2622,OWN_RENT,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0011
2623,OWN_RENT,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0131
2624,OWN_RENT,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0012
2625,OWN_RENT,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.0053
2626,OWN_RENT,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0065
2627,OWN_RENT,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.007
2628,OWN_RENT,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0093
2629,OWN_RENT,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0049
2630,OWN_RENT,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0132
2631,OWN_RENT,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0006
2632,OWN_RENT,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0052
2633,OWN_RENT,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.0023
2634,OWN_RENT,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.0078
2635,OWN_RENT,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0022
2636,OWN_RENT,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0045
2637,OWN_RENT,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0107
2638,OWN_RENT,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0058
2639,OWN_RENT,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0039
2640,OWN_RENT,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0033
2641,OWN_RENT,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.0014
2642,OWN_RENT,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0045
2643,OWN_RENT,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0046
2644,OWN_RENT,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0001
2645,OWN_RENT,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0004
2646,OWN_RENT,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.0007
2647,OWN_RENT,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0022
2648,OWN_RENT,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0002
2649,OWN_RENT,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0007
2650,OWN_RENT,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0029
2651,OWN_RENT,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0011
2652,OWN_RENT,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0057
2653,OWN_RENT,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0085
2654,OWN_RENT,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0016
2655,OWN_RENT,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0083
2656,OWN_RENT,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0006
2657,OWN_RENT,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0033
2658,OWN_RENT,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.0029
2659,OWN_RENT,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0062
2660,OWN_RENT,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0007
2661,OWN_RENT,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0022
