,Target,QID Combination,DiSCO Score
807,DPHY,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.1716
808,DPHY,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.0062
809,DPHY,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.3178
810,DPHY,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.1847
811,DPHY,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0106
812,DPHY,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0069
813,DPHY,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.009
814,DPHY,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0258
815,DPHY,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0032
816,DPHY,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.099
817,DPHY,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0326
818,DPHY,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0045
819,DPHY,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0126
820,DPHY,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.0654
821,DPHY,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0039
822,DPHY,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.1647
823,DPHY,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0762
824,DPHY,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.0052
825,DPHY,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0356
826,DPHY,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0028
827,DPHY,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0874
828,DPHY,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0375
829,DPHY,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.003
830,DPHY,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0121
831,DPHY,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.3936
832,DPHY,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.1292
833,DPHY,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0141
834,DPHY,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0443
835,DPHY,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0128
836,DPHY,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0013
837,DPHY,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.39
838,DPHY,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.0429
839,DPHY,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0137
840,PINCP,"('DENSITY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0001
841,PINCP,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.0015
842,PINCP,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0188
843,PINCP,"('DENSITY', 'MSP', 'RAC1P', 'SEX')",0.01
844,PINCP,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.0179
845,PINCP,"('DENSITY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0018
846,PINCP,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.0018
847,PINCP,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.0006
848,PINCP,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0193
849,PINCP,"('DENSITY', 'INDP', 'RAC1P', 'SEX')",0.0065
850,PINCP,"('DEAR', 'DENSITY', 'RAC1P', 'SEX')",0.0001
851,PINCP,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.0049
852,PINCP,"('DENSITY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0004
853,PINCP,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.0043
854,PINCP,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0004
855,PINCP,"('DENSITY', 'RAC1P', 'SEX', 'WGTP')",0.0034
856,PINCP,"('DENSITY', 'DEYE', 'RAC1P', 'SEX')",0.0
857,PINCP,"('AGEP', 'DENSITY', 'RAC1P', 'SEX')",0.0217
858,PINCP,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.0033
859,PINCP,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0001
860,PINCP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0004
861,PINCP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.003
862,PINCP,"('HOUSING_TYPE', 'MSP', 'RAC1P', 'SEX')",0.0006
863,PINCP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0004
864,PINCP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0004
865,PINCP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0
866,PINCP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0006
867,PINCP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0021
868,PINCP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0011
869,PINCP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
870,PINCP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0011
871,PINCP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
872,PINCP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0009
873,PINCP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0003
874,PINCP,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0
875,PINCP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
876,PINCP,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.001
877,PINCP,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0003
878,PINCP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0
879,PINCP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.0231
880,PINCP,"('MSP', 'POVPIP', 'RAC1P', 'SEX')",0.0194
881,PINCP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0297
882,PINCP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0029
883,PINCP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0026
884,PINCP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0036
885,PINCP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.0356
886,PINCP,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0074
887,PINCP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0004
888,PINCP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0072
889,PINCP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0005
890,PINCP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0061
891,PINCP,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0009
892,PINCP,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0036
893,PINCP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0004
894,PINCP,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.0356
895,PINCP,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.0044
896,PINCP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0004
897,PINCP,"('DPHY', 'MSP', 'RAC1P', 'SEX')",0.009
898,PINCP,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0036
899,PINCP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0049
900,PINCP,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0151
901,PINCP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0284
902,PINCP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0151
903,PINCP,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0062
904,PINCP,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0028
905,PINCP,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0358
906,PINCP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0054
907,PINCP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.017
908,PINCP,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0057
909,PINCP,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0334
910,PINCP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.003
911,PINCP,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0102
912,PINCP,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0284
913,PINCP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0028
914,PINCP,"('DREM', 'MSP', 'RAC1P', 'SEX')",0.0072
915,PINCP,"('INDP_CAT', 'MSP', 'RAC1P', 'SEX')",0.0014
916,PINCP,"('MSP', 'NPF', 'RAC1P', 'SEX')",0.0159
917,PINCP,"('MSP', 'PUMA', 'RAC1P', 'SEX')",0.0342
918,PINCP,"('MSP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0016
919,PINCP,"('INDP', 'MSP', 'RAC1P', 'SEX')",0.0047
920,PINCP,"('DEAR', 'MSP', 'RAC1P', 'SEX')",0.0006
921,PINCP,"('EDU', 'MSP', 'RAC1P', 'SEX')",0.0392
922,PINCP,"('MSP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0011
923,PINCP,"('MSP', 'NOC', 'RAC1P', 'SEX')",0.0094
924,PINCP,"('HISP', 'MSP', 'RAC1P', 'SEX')",0.0031
925,PINCP,"('MSP', 'RAC1P', 'SEX', 'WGTP')",0.0384
926,PINCP,"('DEYE', 'MSP', 'RAC1P', 'SEX')",0.0015
927,PINCP,"('AGEP', 'MSP', 'RAC1P', 'SEX')",0.0227
928,PINCP,"('MSP', 'PWGTP', 'RAC1P', 'SEX')",0.0397
929,PINCP,"('DVET', 'MSP', 'RAC1P', 'SEX')",0.0005
930,PINCP,"('DREM', 'INDP_CAT', 'RAC1P', 'SEX')",0.0144
931,PINCP,"('DREM', 'NPF', 'RAC1P', 'SEX')",0.0258
932,PINCP,"('DREM', 'PUMA', 'RAC1P', 'SEX')",0.0272
933,PINCP,"('DREM', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0292
934,PINCP,"('DREM', 'INDP', 'RAC1P', 'SEX')",0.0156
935,PINCP,"('DEAR', 'DREM', 'RAC1P', 'SEX')",0.0004
936,PINCP,"('DREM', 'EDU', 'RAC1P', 'SEX')",0.0375
937,PINCP,"('DREM', 'OWN_RENT', 'RAC1P', 'SEX')",0.0047
938,PINCP,"('DREM', 'NOC', 'RAC1P', 'SEX')",0.0149
939,PINCP,"('DREM', 'HISP', 'RAC1P', 'SEX')",0.0032
940,PINCP,"('DREM', 'RAC1P', 'SEX', 'WGTP')",0.0354
941,PINCP,"('DEYE', 'DREM', 'RAC1P', 'SEX')",0.0005
942,PINCP,"('AGEP', 'DREM', 'RAC1P', 'SEX')",0.0145
943,PINCP,"('DREM', 'PWGTP', 'RAC1P', 'SEX')",0.0323
944,PINCP,"('DREM', 'DVET', 'RAC1P', 'SEX')",0.0003
945,PINCP,"('INDP_CAT', 'NPF', 'RAC1P', 'SEX')",0.0023
946,PINCP,"('INDP_CAT', 'PUMA', 'RAC1P', 'SEX')",0.0054
947,PINCP,"('INDP_CAT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0065
948,PINCP,"('INDP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0042
949,PINCP,"('DEAR', 'INDP_CAT', 'RAC1P', 'SEX')",0.0001
950,PINCP,"('EDU', 'INDP_CAT', 'RAC1P', 'SEX')",0.008
951,PINCP,"('INDP_CAT', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
952,PINCP,"('INDP_CAT', 'NOC', 'RAC1P', 'SEX')",0.0036
953,PINCP,"('HISP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0007
954,PINCP,"('INDP_CAT', 'RAC1P', 'SEX', 'WGTP')",0.0059
955,PINCP,"('DEYE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0001
956,PINCP,"('AGEP', 'INDP_CAT', 'RAC1P', 'SEX')",0.0075
957,PINCP,"('INDP_CAT', 'PWGTP', 'RAC1P', 'SEX')",0.0045
958,PINCP,"('DVET', 'INDP_CAT', 'RAC1P', 'SEX')",0.0004
959,PINCP,"('NPF', 'PUMA', 'RAC1P', 'SEX')",0.0028
960,PINCP,"('NPF', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0174
961,PINCP,"('INDP', 'NPF', 'RAC1P', 'SEX')",0.0076
962,PINCP,"('DEAR', 'NPF', 'RAC1P', 'SEX')",0.0
963,PINCP,"('EDU', 'NPF', 'RAC1P', 'SEX')",0.0065
964,PINCP,"('NPF', 'OWN_RENT', 'RAC1P', 'SEX')",0.0002
965,PINCP,"('NOC', 'NPF', 'RAC1P', 'SEX')",0.005
966,PINCP,"('HISP', 'NPF', 'RAC1P', 'SEX')",0.001
967,PINCP,"('NPF', 'RAC1P', 'SEX', 'WGTP')",0.0042
968,PINCP,"('DEYE', 'NPF', 'RAC1P', 'SEX')",0.0003
969,PINCP,"('AGEP', 'NPF', 'RAC1P', 'SEX')",0.0221
970,PINCP,"('NPF', 'PWGTP', 'RAC1P', 'SEX')",0.0043
971,PINCP,"('DVET', 'NPF', 'RAC1P', 'SEX')",0.0002
972,PINCP,"('PINCP_DECILE', 'PUMA', 'RAC1P', 'SEX')",0.0288
973,PINCP,"('INDP', 'PUMA', 'RAC1P', 'SEX')",0.0122
974,PINCP,"('DEAR', 'PUMA', 'RAC1P', 'SEX')",0.0003
975,PINCP,"('EDU', 'PUMA', 'RAC1P', 'SEX')",0.0077
976,PINCP,"('OWN_RENT', 'PUMA', 'RAC1P', 'SEX')",0.0008
977,PINCP,"('NOC', 'PUMA', 'RAC1P', 'SEX')",0.0083
978,PINCP,"('HISP', 'PUMA', 'RAC1P', 'SEX')",0.0008
979,PINCP,"('PUMA', 'RAC1P', 'SEX', 'WGTP')",0.0041
980,PINCP,"('DEYE', 'PUMA', 'RAC1P', 'SEX')",0.0002
981,PINCP,"('AGEP', 'PUMA', 'RAC1P', 'SEX')",0.0343
982,PINCP,"('PUMA', 'PWGTP', 'RAC1P', 'SEX')",0.0049
983,PINCP,"('DVET', 'PUMA', 'RAC1P', 'SEX')",0.0004
984,PINCP,"('INDP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0167
985,PINCP,"('DEAR', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0013
986,PINCP,"('EDU', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0347
987,PINCP,"('OWN_RENT', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.003
988,PINCP,"('NOC', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.031
989,PINCP,"('HISP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0073
990,PINCP,"('PINCP_DECILE', 'RAC1P', 'SEX', 'WGTP')",0.0363
991,PINCP,"('DEYE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0022
992,PINCP,"('AGEP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0583
993,PINCP,"('PINCP_DECILE', 'PWGTP', 'RAC1P', 'SEX')",0.0385
994,PINCP,"('DVET', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0015
995,PINCP,"('DEAR', 'INDP', 'RAC1P', 'SEX')",0.0015
996,PINCP,"('EDU', 'INDP', 'RAC1P', 'SEX')",0.014
997,PINCP,"('INDP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0022
998,PINCP,"('INDP', 'NOC', 'RAC1P', 'SEX')",0.0065
999,PINCP,"('HISP', 'INDP', 'RAC1P', 'SEX')",0.0023
1000,PINCP,"('INDP', 'RAC1P', 'SEX', 'WGTP')",0.0134
1001,PINCP,"('DEYE', 'INDP', 'RAC1P', 'SEX')",0.0012
1002,PINCP,"('AGEP', 'INDP', 'RAC1P', 'SEX')",0.0167
1003,PINCP,"('INDP', 'PWGTP', 'RAC1P', 'SEX')",0.0131
1004,PINCP,"('DVET', 'INDP', 'RAC1P', 'SEX')",0.0011
1005,PINCP,"('DEAR', 'EDU', 'RAC1P', 'SEX')",0.0011
1006,PINCP,"('DEAR', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1007,PINCP,"('DEAR', 'NOC', 'RAC1P', 'SEX')",0.0009
1008,PINCP,"('DEAR', 'HISP', 'RAC1P', 'SEX')",0.0
1009,PINCP,"('DEAR', 'RAC1P', 'SEX', 'WGTP')",0.0001
1010,PINCP,"('DEAR', 'DEYE', 'RAC1P', 'SEX')",0.0001
1011,PINCP,"('AGEP', 'DEAR', 'RAC1P', 'SEX')",0.0037
1012,PINCP,"('DEAR', 'PWGTP', 'RAC1P', 'SEX')",0.0002
1013,PINCP,"('DEAR', 'DVET', 'RAC1P', 'SEX')",0.0
1014,PINCP,"('EDU', 'OWN_RENT', 'RAC1P', 'SEX')",0.002
1015,PINCP,"('EDU', 'NOC', 'RAC1P', 'SEX')",0.0097
1016,PINCP,"('EDU', 'HISP', 'RAC1P', 'SEX')",0.0026
1017,PINCP,"('EDU', 'RAC1P', 'SEX', 'WGTP')",0.0092
1018,PINCP,"('DEYE', 'EDU', 'RAC1P', 'SEX')",0.001
1019,PINCP,"('AGEP', 'EDU', 'RAC1P', 'SEX')",0.0516
1020,PINCP,"('EDU', 'PWGTP', 'RAC1P', 'SEX')",0.0095
1021,PINCP,"('DVET', 'EDU', 'RAC1P', 'SEX')",0.0014
1022,PINCP,"('NOC', 'OWN_RENT', 'RAC1P', 'SEX')",0.0013
1023,PINCP,"('HISP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1024,PINCP,"('OWN_RENT', 'RAC1P', 'SEX', 'WGTP')",0.0001
1025,PINCP,"('DEYE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0
1026,PINCP,"('AGEP', 'OWN_RENT', 'RAC1P', 'SEX')",0.0036
1027,PINCP,"('OWN_RENT', 'PWGTP', 'RAC1P', 'SEX')",0.0004
1028,PINCP,"('DVET', 'OWN_RENT', 'RAC1P', 'SEX')",0.0001
1029,PINCP,"('HISP', 'NOC', 'RAC1P', 'SEX')",0.0023
1030,PINCP,"('NOC', 'RAC1P', 'SEX', 'WGTP')",0.0074
1031,PINCP,"('DEYE', 'NOC', 'RAC1P', 'SEX')",0.0008
1032,PINCP,"('AGEP', 'NOC', 'RAC1P', 'SEX')",0.0259
1033,PINCP,"('NOC', 'PWGTP', 'RAC1P', 'SEX')",0.0079
1034,PINCP,"('DVET', 'NOC', 'RAC1P', 'SEX')",0.001
1035,PINCP,"('HISP', 'RAC1P', 'SEX', 'WGTP')",0.0012
1036,PINCP,"('DEYE', 'HISP', 'RAC1P', 'SEX')",0.0001
1037,PINCP,"('AGEP', 'HISP', 'RAC1P', 'SEX')",0.0089
1038,PINCP,"('HISP', 'PWGTP', 'RAC1P', 'SEX')",0.0012
1039,PINCP,"('DVET', 'HISP', 'RAC1P', 'SEX')",0.0
1040,PINCP,"('DEYE', 'RAC1P', 'SEX', 'WGTP')",0.0001
1041,PINCP,"('AGEP', 'RAC1P', 'SEX', 'WGTP')",0.0509
1042,PINCP,"('PWGTP', 'RAC1P', 'SEX', 'WGTP')",0.0037
1043,PINCP,"('DVET', 'RAC1P', 'SEX', 'WGTP')",0.0004
1044,PINCP,"('AGEP', 'DEYE', 'RAC1P', 'SEX')",0.0012
1045,PINCP,"('DEYE', 'PWGTP', 'RAC1P', 'SEX')",0.0003
1046,PINCP,"('DEYE', 'DVET', 'RAC1P', 'SEX')",0.0
1047,PINCP,"('AGEP', 'PWGTP', 'RAC1P', 'SEX')",0.0528
1048,PINCP,"('AGEP', 'DVET', 'RAC1P', 'SEX')",0.001
1049,PINCP,"('DVET', 'PWGTP', 'RAC1P', 'SEX')",0.0004
1050,MSP,"('DENSITY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0038
1051,MSP,"('DENSITY', 'POVPIP', 'RAC1P', 'SEX')",0.0058
1052,MSP,"('DENSITY', 'DPHY', 'RAC1P', 'SEX')",0.0306
1053,MSP,"('DENSITY', 'PINCP', 'RAC1P', 'SEX')",0.1661
1054,MSP,"('DENSITY', 'DREM', 'RAC1P', 'SEX')",0.0302
1055,MSP,"('DENSITY', 'INDP_CAT', 'RAC1P', 'SEX')",0.007
1056,MSP,"('DENSITY', 'NPF', 'RAC1P', 'SEX')",0.004
1057,MSP,"('DENSITY', 'PUMA', 'RAC1P', 'SEX')",0.0025
1058,MSP,"('DENSITY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0306
1059,MSP,"('DENSITY', 'INDP', 'RAC1P', 'SEX')",0.055
1060,MSP,"('DEAR', 'DENSITY', 'RAC1P', 'SEX')",0.0004
1061,MSP,"('DENSITY', 'EDU', 'RAC1P', 'SEX')",0.0084
1062,MSP,"('DENSITY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0027
1063,MSP,"('DENSITY', 'NOC', 'RAC1P', 'SEX')",0.0079
1064,MSP,"('DENSITY', 'HISP', 'RAC1P', 'SEX')",0.0026
1065,MSP,"('DENSITY', 'RAC1P', 'SEX', 'WGTP')",0.007
1066,MSP,"('DENSITY', 'DEYE', 'RAC1P', 'SEX')",0.0006
1067,MSP,"('AGEP', 'DENSITY', 'RAC1P', 'SEX')",0.0443
1068,MSP,"('DENSITY', 'PWGTP', 'RAC1P', 'SEX')",0.0076
1069,MSP,"('DENSITY', 'DVET', 'RAC1P', 'SEX')",0.0015
1070,MSP,"('HOUSING_TYPE', 'POVPIP', 'RAC1P', 'SEX')",0.0029
1071,MSP,"('DPHY', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0119
1072,MSP,"('HOUSING_TYPE', 'PINCP', 'RAC1P', 'SEX')",0.1439
1073,MSP,"('DREM', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0182
1074,MSP,"('HOUSING_TYPE', 'INDP_CAT', 'RAC1P', 'SEX')",0.0074
1075,MSP,"('HOUSING_TYPE', 'NPF', 'RAC1P', 'SEX')",0.0025
1076,MSP,"('HOUSING_TYPE', 'PUMA', 'RAC1P', 'SEX')",0.0091
1077,MSP,"('HOUSING_TYPE', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0069
1078,MSP,"('HOUSING_TYPE', 'INDP', 'RAC1P', 'SEX')",0.0227
1079,MSP,"('DEAR', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0002
1080,MSP,"('EDU', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0085
1081,MSP,"('HOUSING_TYPE', 'OWN_RENT', 'RAC1P', 'SEX')",0.0009
1082,MSP,"('HOUSING_TYPE', 'NOC', 'RAC1P', 'SEX')",0.0013
1083,MSP,"('HISP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0012
1084,MSP,"('HOUSING_TYPE', 'RAC1P', 'SEX', 'WGTP')",0.0026
1085,MSP,"('DEYE', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0002
1086,MSP,"('AGEP', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0203
1087,MSP,"('HOUSING_TYPE', 'PWGTP', 'RAC1P', 'SEX')",0.0109
1088,MSP,"('DVET', 'HOUSING_TYPE', 'RAC1P', 'SEX')",0.0011
1089,MSP,"('DPHY', 'POVPIP', 'RAC1P', 'SEX')",0.039
1090,MSP,"('PINCP', 'POVPIP', 'RAC1P', 'SEX')",0.1898
1091,MSP,"('DREM', 'POVPIP', 'RAC1P', 'SEX')",0.0371
1092,MSP,"('INDP_CAT', 'POVPIP', 'RAC1P', 'SEX')",0.0247
1093,MSP,"('NPF', 'POVPIP', 'RAC1P', 'SEX')",0.0074
1094,MSP,"('POVPIP', 'PUMA', 'RAC1P', 'SEX')",0.0238
1095,MSP,"('PINCP_DECILE', 'POVPIP', 'RAC1P', 'SEX')",0.06
1096,MSP,"('INDP', 'POVPIP', 'RAC1P', 'SEX')",0.0656
1097,MSP,"('DEAR', 'POVPIP', 'RAC1P', 'SEX')",0.0028
1098,MSP,"('EDU', 'POVPIP', 'RAC1P', 'SEX')",0.0205
1099,MSP,"('OWN_RENT', 'POVPIP', 'RAC1P', 'SEX')",0.0022
1100,MSP,"('NOC', 'POVPIP', 'RAC1P', 'SEX')",0.0088
1101,MSP,"('HISP', 'POVPIP', 'RAC1P', 'SEX')",0.0054
1102,MSP,"('POVPIP', 'RAC1P', 'SEX', 'WGTP')",0.0131
1103,MSP,"('DEYE', 'POVPIP', 'RAC1P', 'SEX')",0.0018
1104,MSP,"('AGEP', 'POVPIP', 'RAC1P', 'SEX')",0.0883
1105,MSP,"('POVPIP', 'PWGTP', 'RAC1P', 'SEX')",0.024
1106,MSP,"('DVET', 'POVPIP', 'RAC1P', 'SEX')",0.0024
1107,MSP,"('DPHY', 'PINCP', 'RAC1P', 'SEX')",0.1406
1108,MSP,"('DPHY', 'DREM', 'RAC1P', 'SEX')",0.0189
1109,MSP,"('DPHY', 'INDP_CAT', 'RAC1P', 'SEX')",0.0389
1110,MSP,"('DPHY', 'NPF', 'RAC1P', 'SEX')",0.0303
1111,MSP,"('DPHY', 'PUMA', 'RAC1P', 'SEX')",0.0386
1112,MSP,"('DPHY', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.0443
1113,MSP,"('DPHY', 'INDP', 'RAC1P', 'SEX')",0.0591
1114,MSP,"('DEAR', 'DPHY', 'RAC1P', 'SEX')",0.0113
1115,MSP,"('DPHY', 'EDU', 'RAC1P', 'SEX')",0.0476
1116,MSP,"('DPHY', 'OWN_RENT', 'RAC1P', 'SEX')",0.0128
1117,MSP,"('DPHY', 'NOC', 'RAC1P', 'SEX')",0.035
1118,MSP,"('DPHY', 'HISP', 'RAC1P', 'SEX')",0.0142
1119,MSP,"('DPHY', 'RAC1P', 'SEX', 'WGTP')",0.0411
1120,MSP,"('DEYE', 'DPHY', 'RAC1P', 'SEX')",0.0118
1121,MSP,"('AGEP', 'DPHY', 'RAC1P', 'SEX')",0.0402
1122,MSP,"('DPHY', 'PWGTP', 'RAC1P', 'SEX')",0.0387
1123,MSP,"('DPHY', 'DVET', 'RAC1P', 'SEX')",0.0122
1124,MSP,"('DREM', 'PINCP', 'RAC1P', 'SEX')",0.1421
1125,MSP,"('INDP_CAT', 'PINCP', 'RAC1P', 'SEX')",0.1596
1126,MSP,"('NPF', 'PINCP', 'RAC1P', 'SEX')",0.1742
1127,MSP,"('PINCP', 'PUMA', 'RAC1P', 'SEX')",0.1826
1128,MSP,"('PINCP', 'PINCP_DECILE', 'RAC1P', 'SEX')",0.1659
1129,MSP,"('INDP', 'PINCP', 'RAC1P', 'SEX')",0.2078
1130,MSP,"('DEAR', 'PINCP', 'RAC1P', 'SEX')",0.1334
1131,MSP,"('EDU', 'PINCP', 'RAC1P', 'SEX')",0.1733
1132,MSP,"('OWN_RENT', 'PINCP', 'RAC1P', 'SEX')",0.1566
1133,MSP,"('NOC', 'PINCP', 'RAC1P', 'SEX')",0.1714
1134,MSP,"('HISP', 'PINCP', 'RAC1P', 'SEX')",0.1395
1135,MSP,"('PINCP', 'RAC1P', 'SEX', 'WGTP')",0.1861
1136,MSP,"('DEYE', 'PINCP', 'RAC1P', 'SEX')",0.134
